ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,additive_terms,additive_terms_lower,additive_terms_upper,yhat
2025-01-01,48.01788915,39.97546805498785,68.46890997052687,48.01788915,48.01788915,0.13258902251349433,0.13258902251349433,0.13258902251349433,0.21236529192948456,0.21236529192948456,0.21236529192948456,-0.07977626941599024,-0.07977626941599024,-0.07977626941599024,0.0,0.0,0.0,54.384534135559825
2025-01-02,48.01394051591318,37.09040260836933,67.13235787191451,48.01394051591318,48.01394051591318,0.09107731588457608,0.09107731588457608,0.09107731588457608,0.17942236200030653,0.17942236200030653,0.17942236200030653,-0.08834504611573046,-0.08834504611573046,-0.08834504611573046,0.0,0.0,0.0,52.38692134314425
2025-01-03,48.009991881826345,29.81862743860236,60.93838697507232,48.009991881826345,48.009991881826345,-0.04047555765267262,-0.04047555765267262,-0.04047555765267262,0.055921080412546245,0.055921080412546245,0.055921080412546245,-0.09639663806521886,-0.09639663806521886,-0.09639663806521886,0.0,0.0,0.0,46.06676068750914
2025-01-04,48.00604324773953,8.50312309379694,37.291517228501476,48.00604324773953,48.00604324773953,-0.5443687191812503,-0.5443687191812503,-0.5443687191812503,-0.4404906467780852,-0.4404906467780852,-0.4404906467780852,-0.10387807240316506,-0.10387807240316506,-0.10387807240316506,0.0,0.0,0.0,21.87305497200785
2025-01-05,48.002094613652694,-0.8797253688186291,29.805888323380426,48.002094613652694,48.002094613652694,-0.7046592487099875,-0.7046592487099875,-0.7046592487099875,-0.5939217250773045,-0.5939217250773045,-0.5939217250773045,-0.11073752363268309,-0.11073752363268309,-0.11073752363268309,0.0,0.0,0.0,14.176974686690448
2025-01-06,47.99814597956587,41.7981367766317,70.76983596688504,47.99814597956587,47.99814597956587,0.1785990711749467,0.1785990711749467,0.1785990711749467,0.29552371244887615,0.29552371244887615,0.29552371244887615,-0.11692464127392944,-0.11692464127392944,-0.11692464127392944,0.0,0.0,0.0,56.57057026963584
2025-01-07,47.994197345479044,40.9664362563652,72.14799676138058,47.994197345479044,47.994197345479044,0.16878893625682873,0.16878893625682873,0.16878893625682873,0.29117992506417684,0.29117992506417684,0.29117992506417684,-0.12239098880734814,-0.12239098880734814,-0.12239098880734814,0.0,0.0,0.0,56.09508686192276
2025-01-08,47.99024871139221,36.68286234615048,68.43705535277101,47.99024871139221,47.99024871139221,0.08527470141981036,0.08527470141981036,0.08527470141981036,0.21236529192977713,0.21236529192977713,0.21236529192977713,-0.12709059050996677,-0.12709059050996677,-0.12709059050996677,0.0,0.0,0.0,52.08260284131862
2025-01-09,47.986300077305394,34.88270214321591,64.26277326150895,47.986300077305394,47.986300077305394,0.04844178453960094,0.04844178453960094,0.04844178453960094,0.17942236200005374,0.17942236200005374,0.17942236200005374,-0.1309805774604528,-0.1309805774604528,-0.1309805774604528,0.0,0.0,0.0,50.31084208650286
2025-01-10,47.98235144321857,28.223607619337194,58.197841884642905,47.98235144321857,47.98235144321857,-0.07810083843270536,-0.07810083843270536,-0.07810083843270536,0.05592108041279652,0.05592108041279652,0.05592108041279652,-0.13402191884550188,-0.13402191884550188,-0.13402191884550188,0.0,0.0,0.0,44.23488956553047
2025-01-11,47.97840280913174,4.9165043772116075,35.3066490715244,47.97840280913174,47.97840280913174,-0.5766708667077892,-0.5766708667077892,-0.5766708667077892,-0.4404906467789098,-0.4404906467789098,-0.4404906467789098,-0.13618021992887944,-0.13618021992887944,-0.13618021992887944,0.0,0.0,0.0,20.31065567793431
2025-01-12,47.97445417504491,-2.4224260228593506,27.453736230389154,47.97445417504491,47.97445417504491,-0.7313482888998473,-0.7313482888998473,-0.7313482888998473,-0.5939217250770066,-0.5939217250770066,-0.5939217250770066,-0.13742656382284063,-0.13742656382284063,-0.13742656382284063,0.0,0.0,0.0,12.888419203221682
2025-01-13,47.97050553829018,40.9798694242942,71.12977840363047,47.97050553829018,47.97050553829018,0.15778534175551256,0.15778534175551256,0.15778534175551256,0.29552371244930975,0.29552371244930975,0.29552371244930975,-0.1377383706937972,-0.1377383706937972,-0.1377383706937972,0.0,0.0,0.0,55.53954814883401
2025-01-14,47.966556901535455,41.45489619569243,70.29399763195472,47.966556901535455,47.966556901535455,0.15407967968699027,0.15407967968699027,0.15407967968699027,0.29117992506379203,0.29117992506379203,0.29117992506379203,-0.1371002453768018,-0.1371002453768018,-0.1371002453768018,0.0,0.0,0.0,55.357228624611835
2025-01-15,47.962608264780734,37.65399023835218,66.59042159393074,47.962608264780734,47.962608264780734,0.07686050924780054,0.07686050924780054,0.07686050924780054,0.21236529192954545,0.21236529192954545,0.21236529192954545,-0.1355047826817449,-0.1355047826817449,-0.1355047826817449,0.0,0.0,0.0,51.64903876086455
2025-01-16,47.958659628026005,34.47290890546731,64.79216067497582,47.958659628026005,47.958659628026005,0.04646906297196356,0.04646906297196356,0.04646906297196356,0.17942236199956513,0.17942236199956513,0.17942236199956513,-0.13295329902760158,-0.13295329902760158,-0.13295329902760158,0.0,0.0,0.0,50.18725360233171
2025-01-17,47.95471099127128,29.227997994126124,59.98840888791258,47.95471099127128,47.95471099127128,-0.07353537907705632,-0.07353537907705632,-0.07353537907705632,0.05592108041152657,0.05592108041152657,0.05592108041152657,-0.1294564594885829,-0.1294564594885829,-0.1294564594885829,0.0,0.0,0.0,44.428343139997466
2025-01-18,47.95076235451655,6.397995393980987,36.78677931943688,47.95076235451655,47.95076235451655,-0.5655254176655597,-0.5655254176655597,-0.5655254176655597,-0.440490646777889,-0.440490646777889,-0.440490646777889,-0.12503477088767065,-0.12503477088767065,-0.12503477088767065,0.0,0.0,0.0,20.83338744659658
2025-01-19,47.94681371776182,-0.7922758379019187,28.684527588815055,47.94681371776182,47.94681371776182,-0.7136406392814758,-0.7136406392814758,-0.7136406392814758,-0.5939217250767086,-0.5939217250767086,-0.5939217250767086,-0.11971891420476727,-0.11971891420476727,-0.11971891420476727,0.0,0.0,0.0,13.73001892470844
2025-01-20,47.9428650810071,40.61372706758208,72.37429676474534,47.9428650810071,47.9428650810071,0.1819738192311371,0.1819738192311371,0.1819738192311371,0.29552371244731496,0.29552371244731496,0.29552371244731496,-0.11354989321617787,-0.11354989321617787,-0.11354989321617787,0.0,0.0,0.0,56.66721134468108
2025-01-21,47.93891644425237,41.86735046070923,71.5733655335038,47.93891644425237,47.93891644425237,0.18460094421107223,0.18460094421107223,0.18460094421107223,0.2911799250634073,0.2911799250634073,0.2911799250634073,-0.10657898085233501,-0.10657898085233501,-0.10657898085233501,0.0,0.0,0.0,56.78848568431706
2025-01-22,47.93496780749764,37.87782799079341,68.43518483311998,47.93496780749764,47.93496780749764,0.11349784180550335,0.11349784180550335,0.11349784180550335,0.21236529192991338,0.21236529192991338,0.21236529192991338,-0.09886745012441002,-0.09886745012441002,-0.09886745012441002,0.0,0.0,0.0,53.3754832006649
2025-01-23,47.93101916254625,36.31200540507746,66.3847948905485,47.93101916254625,47.93101916254625,0.08893627953030521,0.08893627953030521,0.08893627953030521,0.1794223619998311,0.1794223619998311,0.1794223619998311,-0.0904860824695259,-0.0904860824695259,-0.0904860824695259,0.0,0.0,0.0,52.19382568095888
2025-01-24,47.927070517594856,32.008949259389404,61.46281282741477,47.927070517594856,47.927070517594856,-0.02559337240668272,-0.02559337240668272,-0.02559337240668272,0.055921080411776763,0.055921080411776763,0.055921080411776763,-0.08151445281845948,-0.08151445281845948,-0.08151445281845948,0.0,0.0,0.0,46.70045515347671
2025-01-25,47.923121872643456,8.306624291747239,38.382731754175644,47.923121872643456,47.923121872643456,-0.5125306441769449,-0.5125306441769449,-0.5125306441769449,-0.44049064677678895,-0.44049064677678895,-0.44049064677678895,-0.07203999740015601,-0.07203999740015601,-0.07203999740015601,0.0,0.0,0.0,23.361053348287268
2025-01-26,47.91917322769206,0.360204989703117,30.888523126316343,47.91917322769206,47.91917322769206,-0.6560786021299401,-0.6560786021299401,-0.6560786021299401,-0.5939217250764107,-0.5939217250764107,-0.5939217250764107,-0.062156877053529305,-0.062156877053529305,-0.062156877053529305,0.0,0.0,0.0,16.480429041245404
2025-01-27,47.91522458274066,43.96295406175789,74.26558194498627,47.91522458274066,47.91522458274066,0.24355905704517208,0.24355905704517208,0.24355905704517208,0.2955237124477485,0.2955237124477485,0.2955237124477485,-0.051964655402576415,-0.051964655402576415,-0.051964655402576415,0.0,0.0,0.0,59.58541150022062
2025-01-28,47.91127593778927,45.21626051511165,75.47567814549284,47.91127593778927,47.91127593778927,0.24961310761453903,0.24961310761453903,0.24961310761453903,0.2911799250636743,0.2911799250636743,0.2911799250636743,-0.04156681744913528,-0.04156681744913528,-0.04156681744913528,0.0,0.0,0.0,59.870558414398545
2025-01-29,47.90732729283788,42.23754268161255,72.34700325482186,47.90732729283788,47.90732729283788,0.18129613218223928,0.18129613218223928,0.18129613218223928,0.21236529192908216,0.21236529192908216,0.21236529192908216,-0.031069159746842864,-0.031069159746842864,-0.031069159746842864,0.0,0.0,0.0,56.592740434218015
2025-01-30,47.903378647886484,40.517152084806746,70.83569774378213,47.903378647886484,47.903378647886484,0.15884427385978225,0.15884427385978225,0.15884427385978225,0.17942236200009706,0.17942236200009706,0.17942236200009706,-0.020578088140314806,-0.020578088140314806,-0.020578088140314806,0.0,0.0,0.0,55.512556044640206
2025-01-31,47.89943000293509,34.913217932956734,63.82605262425479,47.89943000293509,47.89943000293509,0.04572221748883667,0.04572221748883667,0.04572221748883667,0.055921080413121986,0.055921080413121986,0.055921080413121986,-0.010198862924285323,-0.010198862924285323,-0.010198862924285323,0.0,0.0,0.0,50.0894981591206
2025-02-01,47.8954813579837,12.437811328431867,41.15896312904893,47.8954813579837,47.8954813579837,-0.4405244808232235,-0.4405244808232235,-0.4405244808232235,-0.44049064677699834,-0.44049064677699834,-0.44049064677699834,-3.383404622518335e-05,-3.383404622518335e-05,-3.383404622518335e-05,0.0,0.0,0.0,26.79634929897955
2025-02-02,47.8915327130323,4.799008545024376,35.29046786479842,47.8915327130323,47.8915327130323,-0.5841024356118717,-0.5841024356118717,-0.5841024356118717,-0.5939217250757646,-0.5939217250757646,-0.5939217250757646,0.009819289463892903,0.009819289463892903,0.009819289463892903,0.0,0.0,0.0,19.917971810164502
2025-02-03,47.88758407047971,46.97157120912252,77.88367303724725,47.88758407047971,47.88758407047971,0.31479280382566066,0.31479280382566066,0.31479280382566066,0.29552371244819453,0.29552371244819453,0.29552371244819453,0.01926909137746613,0.01926909137746613,0.01926909137746613,0.0,0.0,0.0,62.962250928463064
2025-02-04,47.88363542792712,49.27223772804735,79.69643978174027,47.88363542792712,47.88363542792712,0.3194119031205712,0.3194119031205712,0.3194119031205712,0.29117992506402246,0.29117992506402246,0.29117992506402246,0.028231978056548777,0.028231978056548777,0.028231978056548777,0.0,0.0,0.0,63.17823854829293
2025-02-05,47.87968678537453,46.38208167731552,74.56305725914353,47.87968678537453,47.87968678537453,0.2489988370367813,0.2489988370367813,0.2489988370367813,0.2123652919299742,0.2123652919299742,0.2123652919299742,0.036633545106807094,0.036633545106807094,0.036633545106807094,0.0,0.0,0.0,59.80167311261813
2025-02-06,47.87573814282194,43.469165155273636,74.09778862577957,47.87573814282194,47.87573814282194,0.22383210549872767,0.22383210549872767,0.22383210549872767,0.17942236200036304,0.17942236200036304,0.17942236200036304,0.04440974349836462,0.04440974349836462,0.04440974349836462,0.0,0.0,0.0,58.591865413635524
2025-02-07,47.87178950026935,38.329870135195286,69.36124616847343,47.87178950026935,47.87178950026935,0.10742889300613881,0.10742889300613881,0.10742889300613881,0.05592108041337226,0.05592108041337226,0.05592108041337226,0.05150781259276655,0.05150781259276655,0.05150781259276655,0.0,0.0,0.0,53.014602852506194
2025-02-08,47.86784085771676,14.842938003946948,43.78550243068311,47.86784085771676,47.86784085771676,-0.3826036933598156,-0.3826036933598156,-0.3826036933598156,-0.4404906467778229,-0.4404906467778229,-0.4404906467778229,0.05788695341800732,0.05788695341800732,0.05788695341800732,0.0,0.0,0.0,29.553428152394442
2025-02-09,47.86389221516417,6.941870616466403,37.24912558542957,47.86389221516417,47.86389221516417,-0.5304030027288895,-0.5304030027288895,-0.5304030027288895,-0.5939217250758149,-0.5939217250758149,-0.5939217250758149,0.0635187223469254,0.0635187223469254,0.0635187223469254,0.0,0.0,0.0,22.476740061949176
2025-02-10,47.859943572611584,49.992546765288836,80.35331231084037,47.859943572611584,47.859943572611584,0.36391084531783907,0.36391084531783907,0.36391084531783907,0.29552371244864056,0.29552371244864056,0.29552371244864056,0.06838713286919845,0.06838713286919845,0.06838713286919845,0.0,0.0,0.0,65.27669609498474
2025-02-11,47.85599493005899,49.79924014724649,80.82970410224023,47.85599493005899,47.85599493005899,0.36366838625521386,0.36366838625521386,0.36366838625521386,0.29117992506428936,0.29117992506428936,0.29117992506428936,0.0724884611909245,0.0724884611909245,0.0724884611909245,0.0,0.0,0.0,65.25970737891124
2025-02-12,47.852046287506404,46.51092274546028,76.52701438061995,47.852046287506404,47.852046287506404,0.2881960516428159,0.2881960516428159,0.2881960516428159,0.21236529192974257,0.21236529192974257,0.21236529192974257,0.07583075971307335,0.07583075971307335,0.07583075971307335,0.0,0.0,0.0,61.64281709059502
2025-02-13,47.84809764495382,45.77465312200504,75.43612211862552,47.84809764495382,47.84809764495382,0.2578554527878171,0.2578554527878171,0.2578554527878171,0.17942236199987444,0.17942236199987444,0.17942236199987444,0.07843309078794262,0.07843309078794262,0.07843309078794262,0.0,0.0,0.0,60.18599052822908
2025-02-14,47.844149000568734,39.2309061530334,69.39365916361085,47.844149000568734,47.844149000568734,0.13624558169188777,0.13624558169188777,0.13624558169188777,0.05592108041286238,0.05592108041286238,0.05592108041286238,0.08032450127902539,0.08032450127902539,0.08032450127902539,0.0,0.0,0.0,54.36270291170457
2025-02-15,47.84020035618366,14.95719245643649,44.997638876271786,47.84020035618366,47.84020035618366,-0.35894788067048206,-0.35894788067048206,-0.35894788067048206,-0.44049064677864747,-0.44049064677864747,-0.44049064677864747,0.08154276610816542,0.08154276610816542,0.08154276610816542,0.0,0.0,0.0,30.668061827480297
2025-02-16,47.836251711798575,7.970566106369602,37.96708250979514,47.836251711798575,47.836251711798575,-0.5117887891521743,-0.5117887891521743,-0.5117887891521743,-0.5939217250772459,-0.5939217250772459,-0.5939217250772459,0.08213293592507165,0.08213293592507165,0.08213293592507165,0.0,0.0,0.0,23.354194370638556
2025-02-17,47.8323030674135,50.06132066303916,81.173738590062,47.8323030674135,47.8323030674135,0.3776694425088737,0.3776694425088737,0.3776694425088737,0.29552371244908654,0.29552371244908654,0.29552371244908654,0.08214573005978715,0.08214573005978715,0.08214573005978715,0.0,0.0,0.0,65.89710230079903
2025-02-18,47.828354423028415,52.01190851240083,80.77662513008717,47.828354423028415,47.828354423028415,0.37281574588585664,0.37281574588585664,0.37281574588585664,0.29117992506390467,0.29117992506390467,0.29117992506390467,0.08163582082195206,0.08163582082195206,0.08163582082195206,0.0,0.0,0.0,65.65951805174286
2025-02-19,47.82440577864333,47.11509000884189,76.30463095690212,47.82440577864333,47.82440577864333,0.2930253507569406,0.2930253507569406,0.2930253507569406,0.21236529193011044,0.21236529193011044,0.21236529193011044,0.08066005882683017,0.08066005882683017,0.08066005882683017,0.0,0.0,0.0,61.83816905667255
2025-02-20,47.82045713425826,44.98559449192987,74.92762568883984,47.82045713425826,47.82045713425826,0.2586980532287894,0.2586980532287894,0.2586980532287894,0.17942236200089498,0.17942236200089498,0.17942236200089498,0.07927569122789438,0.07927569122789438,0.07927569122789438,0.0,0.0,0.0,60.19151629940165
2025-02-21,47.81650848987318,39.812506611385345,70.03130082067554,47.81650848987318,47.81650848987318,0.133459705845555,0.133459705845555,0.133459705845555,0.055921080413447496,0.055921080413447496,0.055921080413447496,0.07753862543210752,0.07753862543210752,0.07753862543210752,0.0,0.0,0.0,54.198085647493144
2025-02-22,47.812559845488096,15.224815692135417,45.592706896629686,47.812559845488096,47.812559845488096,-0.36498885675775633,-0.36498885675775633,-0.36498885675775633,-0.44049064677824185,-0.44049064677824185,-0.44049064677824185,0.07550179002048553,0.07550179002048553,0.07550179002048553,0.0,0.0,0.0,30.361508288821586
2025-02-23,47.80861120110302,8.248065299730511,37.64398304319027,47.80861120110302,47.80861120110302,-0.5207080828806567,-0.5207080828806567,-0.5207080828806567,-0.5939217250769481,-0.5939217250769481,-0.5939217250769481,0.07321364219629135,0.07321364219629135,0.07321364219629135,0.0,0.0,0.0,22.914280917389974
2025-02-24,47.80466255635037,49.11507997657607,79.2599853937722,47.80466255635037,47.80466255635037,0.3662405796313577,0.3662405796313577,0.3662405796313577,0.2955237124495202,0.2955237124495202,0.2955237124495202,0.07071686718183749,0.07071686718183749,0.07071686718183749,0.0,0.0,0.0,65.31266988006959
2025-02-25,47.80071391159772,49.83023895616346,79.79331245878419,47.80071391159772,47.80071391159772,0.3592272347405493,0.3592272347405493,0.3592272347405493,0.2911799250638457,0.2911799250638457,0.2911799250638457,0.06804730967670357,0.06804730967670357,0.06804730967670357,0.0,0.0,0.0,64.97203218868508
2025-02-26,47.79676526684507,47.03778716567065,76.40001244553895,47.79676526684507,47.79676526684507,0.2775984628417009,0.2775984628417009,0.2775984628417009,0.21236529193047837,0.21236529193047837,0.21236529193047837,0.06523317091122258,0.06523317091122258,0.06523317091122258,0.0,0.0,0.0,61.06507383372686
2025-02-27,47.792816622092424,44.22659071851768,73.85804169498716,47.792816622092424,47.792816622092424,0.2417168591547694,0.2417168591547694,0.2417168591547694,0.17942236199988756,0.17942236199988756,0.17942236199988756,0.062294497154881855,0.062294497154881855,0.062294497154881855,0.0,0.0,0.0,59.34514614614446
2025-02-28,47.78886797733977,37.79975065295934,68.0626437281133,47.78886797733977,47.78886797733977,0.11516405739576652,0.11516405739576652,0.11516405739576652,0.0559210804129376,0.0559210804129376,0.0559210804129376,0.05924297698282893,0.05924297698282893,0.05924297698282893,0.0,0.0,0.0,53.29242791196083
2025-03-01,47.78491933258712,15.097526583325749,43.91835501170826,47.78491933258712,47.78491933258712,-0.3844085913754526,-0.3844085913754526,-0.3844085913754526,-0.4404906467790664,-0.4404906467790664,-0.4404906467790664,0.05608205540361384,0.05608205540361384,0.05608205540361384,0.0,0.0,0.0,29.415985802957675
2025-03-02,47.780970687834476,6.748654747516103,36.58809230645506,47.780970687834476,47.780970687834476,-0.5411143617027038,-0.5411143617027038,-0.5411143617027038,-0.593921725076302,-0.593921725076302,-0.593921725076302,0.05280736337359819,0.05280736337359819,0.05280736337359819,0.0,0.0,0.0,21.926001232551325
2025-03-03,47.77702204308183,49.24499383682572,79.87755895447101,47.77702204308183,47.77702204308183,0.34493116399117785,0.34493116399117785,0.34493116399117785,0.29552371244753783,0.29552371244753783,0.29552371244753783,0.04940745154364002,0.04940745154364002,0.04940745154364002,0.0,0.0,0.0,64.2568058684342
2025-03-04,47.77307339832918,48.00865493638268,77.46371627200864,47.77307339832918,47.77307339832918,0.3370447326544495,0.3370447326544495,0.3370447326544495,0.2911799250645197,0.2911799250645197,0.2911799250645197,0.04586480758992982,0.04586480758992982,0.04586480758992982,0.0,0.0,0.0,63.87473614995043
2025-03-05,47.76912475357653,45.51433191921253,74.54962159208523,47.76912475357653,47.76912475357653,0.2545224193849843,0.2545224193849843,0.2545224193849843,0.2123652919296471,0.2123652919296471,0.2123652919296471,0.04215712745533726,0.04215712745533726,0.04215712745533726,0.0,0.0,0.0,59.92743795775996
2025-03-06,47.76517610882388,43.07311349071929,73.35446845161833,47.76517610882388,47.76517610882388,0.2176811645451675,0.2176811645451675,0.2176811645451675,0.17942236200015355,0.17942236200015355,0.17942236200015355,0.03825880254501397,0.03825880254501397,0.03825880254501397,0.0,0.0,0.0,58.162755268897676
2025-03-07,47.76122746440472,36.54132426992914,66.92684881578909,47.76122746440472,47.76122746440472,0.09006365805037522,0.09006365805037522,0.09006365805037522,0.05592108041318785,0.05592108041318785,0.05592108041318785,0.03414257763718738,0.03414257763718738,0.03414257763718738,0.0,0.0,0.0,52.06277832282506
2025-03-08,47.75727881998556,13.772847633999856,43.9851404581915,47.75727881998556,47.75727881998556,-0.410709318562427,-0.410709318562427,-0.410709318562427,-0.4404906467792759,-0.4404906467792759,-0.4404906467792759,0.029781328216848927,0.029781328216848927,0.029781328216848927,0.0,0.0,0.0,28.14291937943346
2025-03-09,47.753330175566404,5.3509130518346755,35.803331468195324,47.753330175566404,47.753330175566404,-0.5687718237618805,-0.5687718237618805,-0.5687718237618805,-0.5939217250756558,-0.5939217250756558,-0.5939217250756558,0.025149901313775213,0.025149901313775213,0.025149901313775213,0.0,0.0,0.0,20.592581480906258
2025-03-10,47.74938153114724,48.47817943271522,77.10478221463718,47.74938153114724,47.74938153114724,0.31575067333377627,0.31575067333377627,0.31575067333377627,0.2955237124479714,0.2955237124479714,0.2955237124479714,0.020226960885804918,0.020226960885804918,0.020226960885804918,0.0,0.0,0.0,62.826280900878366
2025-03-11,47.74543288672809,46.29213059429622,78.11304536196924,47.74543288672809,47.74543288672809,0.3061767025118274,0.3061767025118274,0.3061767025118274,0.29117992506446083,0.29117992506446083,0.29117992506446083,0.014996777447366565,0.014996777447366565,0.014996777447366565,0.0,0.0,0.0,62.363972087986255
2025-03-12,47.74148424230893,43.52349308926451,73.69424398387223,47.74148424230893,47.74148424230893,0.22181619399763183,0.22181619399763183,0.22181619399763183,0.21236529193001505,0.21236529193001505,0.21236529193001505,0.00945090206761678,0.00945090206761678,0.00945090206761678,0.0,0.0,0.0,58.3313185727358
2025-03-13,47.73753559788977,41.362139472127275,71.36183522821571,47.73753559788977,47.73753559788977,0.18301202906678485,0.18301202906678485,0.18301202906678485,0.17942236199966494,0.17942236199966494,0.17942236199966494,0.003589667067119908,0.003589667067119908,0.003589667067119908,0.0,0.0,0.0,56.47407885030745
2025-03-14,47.73358695347061,36.779953959216236,65.57788710802367,47.73358695347061,47.73358695347061,0.05334454010299675,0.05334454010299675,0.05334454010299675,0.05592108041267798,0.05592108041267798,0.05592108041267798,-0.002576540309681224,-0.002576540309681224,-0.002576540309681224,0.0,0.0,0.0,50.279913196969915
2025-03-15,47.72963830905145,12.348668117426037,42.76256381070998,47.72963830905145,47.72963830905145,-0.4495169261421357,-0.4495169261421357,-0.4495169261421357,-0.44049064677756056,-0.44049064677756056,-0.44049064677756056,-0.009026279364575153,-0.009026279364575153,-0.009026279364575153,0.0,0.0,0.0,26.274358010490722
2025-03-16,47.72568966463229,3.4154786424734223,33.93548554491336,47.72568966463229,47.72568966463229,-0.6096480986307455,-0.6096480986307455,-0.6096480986307455,-0.5939217250757062,-0.5939217250757062,-0.5939217250757062,-0.015726373555039388,-0.015726373555039388,-0.015726373555039388,0.0,0.0,0.0,18.62981370474819
2025-03-17,47.72174102021313,46.315786658615956,76.10637678289135,47.72174102021313,47.72174102021313,0.27289213566509624,0.27289213566509624,0.27289213566509624,0.29552371244842984,0.29552371244842984,0.29552371244842984,-0.022631576783333638,-0.022631576783333638,-0.022631576783333638,0.0,0.0,0.0,60.74462884487572
2025-03-18,47.71779237652698,46.19464647935393,75.20577765020445,47.71779237652698,47.71779237652698,0.2614953137251831,0.2614953137251831,0.2614953137251831,0.2911799250640761,0.2911799250640761,0.2911799250640761,-0.029684611338893063,-0.029684611338893063,-0.029684611338893063,0.0,0.0,0.0,60.19577146430006
2025-03-19,47.71384373284082,39.938230013861364,71.31185546627056,47.71384373284082,47.71384373284082,0.17554870187838223,0.17554870187838223,0.17554870187838223,0.21236529192978337,0.21236529192978337,0.21236529192978337,-0.036816590051401143,-0.036816590051401143,-0.036816590051401143,0.0,0.0,0.0,56.089947061769
2025-03-20,47.709895089154664,38.74593248716838,69.4021501790291,47.709895089154664,47.709895089154664,0.13547453776588295,0.13547453776588295,0.13547453776588295,0.17942236200016673,0.17942236200016673,0.17942236200016673,-0.043947824234283776,-0.043947824234283776,-0.043947824234283776,0.0,0.0,0.0,54.173371073216664
2025-03-21,47.70594644546851,31.98441299937184,63.13286638412772,47.70594644546851,47.70594644546851,0.004932072647530671,0.004932072647530671,0.004932072647530671,0.05592108041292824,0.05592108041292824,0.05592108041292824,-0.05098900776539757,-0.05098900776539757,-0.05098900776539757,0.0,0.0,0.0,47.94123563905677
2025-03-22,47.70199780178236,8.719336729251262,39.15949897130037,47.70199780178236,47.70199780178236,-0.4983334032626009,-0.4983334032626009,-0.4983334032626009,-0.44049064677777006,-0.44049064677777006,-0.44049064677777006,-0.05784275648483087,-0.05784275648483087,-0.05784275648483087,0.0,0.0,0.0,23.93049889479505
2025-03-23,47.698049158096204,0.4834017845165186,31.47551418154906,47.698049158096204,47.698049158096204,-0.6583271963846666,-0.6583271963846666,-0.6583271963846666,-0.5939217250750599,-0.5939217250750599,-0.5939217250750599,-0.06440547130960661,-0.06440547130960661,-0.06440547130960661,0.0,0.0,0.0,16.29712618282872
2025-03-24,47.694100514410046,42.97594029008643,75.26461173496394,47.694100514410046,47.694100514410046,0.22495422906294413,0.22495422906294413,0.22495422906294413,0.29552371244886333,0.29552371244886333,0.29552371244886333,-0.07056948338591923,-0.07056948338591923,-0.07056948338591923,0.0,0.0,0.0,58.42309012647972
2025-03-25,47.690151870723895,42.58471032095712,71.43698640688258,47.690151870723895,47.690151870723895,0.21495449454445778,0.21495449454445778,0.21495449454445778,0.29117992506401713,0.29117992506401713,0.29117992506401713,-0.0762254305195594,-0.0762254305195594,-0.0762254305195594,0.0,0.0,0.0,57.94136436084377
2025-03-26,47.686203227037744,38.46701066908497,68.45871593310285,47.686203227037744,47.686203227037744,0.1311004856110085,0.1311004856110085,0.1311004856110085,0.2123652919300759,0.2123652919300759,0.2123652919300759,-0.08126480631906736,-0.08126480631906736,-0.08126480631906736,0.0,0.0,0.0,53.93788762704764
2025-03-27,47.682254583351586,37.38826057589639,66.75580277545208,47.682254583351586,47.682254583351586,0.09383974480748822,0.09383974480748822,0.09383974480748822,0.17942236200043268,0.17942236200043268,0.17942236200043268,-0.08558261719294448,-0.08558261719294448,-0.08558261719294448,0.0,0.0,0.0,52.15674518529898
2025-03-28,47.67830593762609,31.591034275244745,61.56604389768641,47.67830593762609,47.67830593762609,-0.03315899735070428,-0.03315899735070428,-0.03315899735070428,0.05592108041165829,0.05592108041165829,0.05592108041165829,-0.08908007776236257,-0.08908007776236257,-0.08908007776236257,0.0,0.0,0.0,46.09734111735428
