ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,additive_terms,additive_terms_lower,additive_terms_upper,yhat
2025-01-01,247.86697465,263.9926982185715,348.88952769215405,247.86697465,247.86697465,0.23536352209526643,0.23536352209526643,0.23536352209526643,0.20980460013225888,0.20980460013225888,0.20980460013225888,0.02555892196300755,0.02555892196300755,0.02555892196300755,0.0,0.0,0.0,306.2058188147221
2025-01-02,247.8979517370599,249.99225827721133,338.48842000793826,247.8979517370599,247.8979517370599,0.18678415951634345,0.18678415951634345,0.18678415951634345,0.1699612170002953,0.1699612170002953,0.1699612170002953,0.016822942516048166,0.016822942516048166,0.016822942516048166,0.0,0.0,0.0,294.20136229808975
2025-01-03,247.92892882411974,227.60472280330436,312.3998952128767,247.92892882411974,247.92892882411974,0.08656361085184724,0.08656361085184724,0.08656361085184724,0.0783737088500992,0.0783737088500992,0.0783737088500992,0.008189902001748062,0.008189902001748062,0.008189902001748062,0.0,0.0,0.0,269.3905521377662
2025-01-04,247.95990591117965,92.08725750417099,176.62401795055362,247.95990591117965,247.95990591117965,-0.4641584044331551,-0.4641584044331551,-0.4641584044331551,-0.4639347969594187,-0.4639347969594187,-0.4639347969594187,-0.00022360747373643356,-0.00022360747373643356,-0.00022360747373643356,0.0,0.0,0.0,132.86723162005126
2025-01-05,247.99088299823956,53.654304372514446,144.21023374800976,247.99088299823956,247.99088299823956,-0.6046055586859227,-0.6046055586859227,-0.6046055586859227,-0.5963003767442213,-0.5963003767442213,-0.5963003767442213,-0.008305181941701347,-0.008305181941701347,-0.008305181941701347,0.0,0.0,0.0,98.05421663407364
2025-01-06,248.0218600852994,274.15286841967315,359.68361428805684,248.0218600852994,248.0218600852994,0.2849037011152511,0.2849037011152511,0.2849037011152511,0.3008519627983718,0.3008519627983718,0.3008519627983718,-0.01594826168312067,-0.01594826168312067,-0.01594826168312067,0.0,0.0,0.0,318.6842059810902
2025-01-07,248.0528371723593,275.564215197268,361.11209220770013,248.0528371723593,248.0528371723593,0.2781900655338986,0.2781900655338986,0.2781900655338986,0.3012436849226518,0.3012436849226518,0.3012436849226518,-0.023053619388753215,-0.023053619388753215,-0.023053619388753215,0.0,0.0,0.0,317.0586722012074
2025-01-08,248.08381425941914,250.15249285693776,334.2050003446842,248.08381425941914,248.08381425941914,0.1802739394071865,0.1802739394071865,0.1802739394071865,0.20980460013259503,0.20980460013259503,0.20980460013259503,-0.029530660725408525,-0.029530660725408525,-0.029530660725408525,0.0,0.0,0.0,292.80686075912536
2025-01-09,248.11479134647905,238.57519824904523,325.3069580682208,248.11479134647905,248.11479134647905,0.134662693825758,0.134662693825758,0.134662693825758,0.169961216999966,0.169961216999966,0.169961216999966,-0.035298523174208014,-0.035298523174208014,-0.035298523174208014,0.0,0.0,0.0,281.5265975272118
2025-01-10,248.14576843353893,210.2054236933828,304.1551421329239,248.14576843353893,248.14576843353893,0.038086744340216507,0.038086744340216507,0.038086744340216507,0.0783737088503259,0.0783737088503259,0.0783737088503259,-0.04028696451010939,-0.04028696451010939,-0.04028696451010939,0.0,0.0,0.0,257.5968328749737
2025-01-11,248.17674552059879,79.18790157934002,167.88327669281304,248.17674552059879,248.17674552059879,-0.5083718345919019,-0.5083718345919019,-0.5083718345919019,-0.4639347969602745,-0.4639347969602745,-0.4639347969602745,-0.04443703763162741,-0.04443703763162741,-0.04443703763162741,0.0,0.0,0.0,122.0106780972444
2025-01-12,248.2077226076587,46.937267095877864,129.04581387489304,248.2077226076587,248.2077226076587,-0.644001930227085,-0.644001930227085,-0.644001930227085,-0.5963003767439239,-0.5963003767439239,-0.5963003767439239,-0.047701553483161116,-0.047701553483161116,-0.047701553483161116,0.0,0.0,0.0,88.36147015105762
2025-01-13,248.2386996993423,265.2501442639902,353.0652234624492,248.2386996993423,248.2386996993423,0.25080662438696066,0.25080662438696066,0.25080662438696066,0.30085196279875154,0.30085196279875154,0.30085196279875154,-0.0500453384117909,-0.0500453384117909,-0.0500453384117909,0.0,0.0,0.0,310.49861001314275
2025-01-14,248.26967679102594,272.036947293124,351.51551909228124,248.26967679102594,248.26967679102594,0.24979838856356018,0.24979838856356018,0.24979838856356018,0.30124368492232834,0.30124368492232834,0.30124368492232834,-0.051445296358768156,-0.051445296358768156,-0.051445296358768156,0.0,0.0,0.0,310.28704198262017
2025-01-15,248.3006538827096,244.57664806837124,327.96806686203865,248.3006538827096,248.3006538827096,0.15791431041260484,0.15791431041260484,0.15791431041260484,0.20980460013237826,0.20980460013237826,0.20980460013237826,-0.05189028971977343,-0.05189028971977343,-0.05189028971977343,0.0,0.0,0.0,287.51088041559655
